tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	mt	6.4	241.2	63.2	10.2	2	14	0.0	CBS1-4a_LP-DIR-T	hargrave 2021-12-03 19:27:37	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CBS1-4	pmagpy-4.2.24-1: demag_gui	CBS1-4a
This study	mt	6.4	262.2	67.4	10.2	2	14	100.0	CBS1-4a_LP-DIR-T	hargrave 2021-12-03 19:27:37	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CBS1-4	pmagpy-4.2.24-1: demag_gui	CBS1-4a
This study	ht	0.0	0.9	65.5	0.9	2	11	-1.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study															LP-NOMAG		CBS1-5		CBS1-5a
This study	ht	0.0	245.9	64.5	0.9	2	11	0.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study	mt	1.6	243.9	63.4	5.4	2	14	0.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study	ht	0.0	268.5	67.7	0.9	2	11	100.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study	mt	1.6	265.2	67.1	5.4	2	14	100.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study	mt	1.6	358.8	64.4	5.4	2	14	-1.0	CBS1-5a_LP-DIR-T	hargrave 2021-12-03 19:29:00	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CBS1-5	pmagpy-4.2.24-1: demag_gui	CBS1-5a
This study	ht	0.0	237.0	63.8	0.8	2	11	0.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study	mt	6.5	276.2	72.2	22.0	2	14	100.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study															LP-NOMAG		CBS1-6		CBS1-6a
This study	mt	6.5	105.7	69.3	22.0	2	14	-1.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study	ht	0.0	258.1	68.6	0.8	2	11	100.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study	mt	6.5	246.5	69.7	22.0	2	14	0.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study	ht	0.0	95.0	63.7	0.8	2	11	-1.0	CBS1-6a_LP-DIR-T	hargrave 2021-12-03 19:30:24	u	963.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CBS1-6	pmagpy-4.2.24-1: demag_gui	CBS1-6a
This study	ht	0.0	141.8	52.6	0.9	2	9	-1.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	963.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study	mt	16.1	118.4	50.3	38.5	2	14	-1.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study	ht	0.0	274.9	58.5	0.9	2	9	0.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	963.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study	mt	16.1	250.1	53.5	38.5	2	14	0.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study	ht	0.0	291.4	57.0	0.9	2	9	100.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	963.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study	mt	16.1	264.4	56.7	38.5	2	14	100.0	CBS1-7a_LP-DIR-T	hargrave 2021-12-03 19:31:47	u	862.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CBS1-7	pmagpy-4.2.24-1: demag_gui	CBS1-7a
This study															LP-NOMAG		CBS1-7		CBS1-7a
This study	mt	0.0	268.1	26.6	1.9	2	13	100.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study	lt	78.2	20.1	42.3	10.6	2	4	100.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study	mt	0.0	262.2	21.7	1.9	2	13	0.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study															LP-NOMAG		UI1-1		UI1-1a
This study	lt	78.2	174.8	38.3	10.6	2	4	-1.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study	lt	78.2	21.6	56.2	10.6	2	4	0.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study	mt	0.0	60.8	31.6	1.9	2	13	-1.0	UI1-1a_LP-DIR-T	hargrave 2021-10-28 10:57:52	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-1	pmagpy-4.2.24-1: demag_gui	UI1-1a
This study															LP-NOMAG		UI1-2		UI1-2a
This study	mt	0.0	239.6	-29.1	1.7	1	14	-1.0	UI1-2a_LP-DIR-T	hargrave 2021-10-28 10:59:25	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-2	pmagpy-4.2.24-1: demag_gui	UI1-2a
This study	mt	0.0	263.3	19.9	1.7	1	14	0.0	UI1-2a_LP-DIR-T	hargrave 2021-10-28 10:59:25	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-2	pmagpy-4.2.24-1: demag_gui	UI1-2a
This study	mt	0.0	268.7	24.6	1.7	1	14	100.0	UI1-2a_LP-DIR-T	hargrave 2021-10-28 10:59:25	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-2	pmagpy-4.2.24-1: demag_gui	UI1-2a
This study	lt	65.1	135.0	61.5	4.7	2	4	-1.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study	mt	0.0	11.2	33.7	1.9	2	12	-1.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	862.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study	mt	0.0	265.1	22.9	1.9	2	12	0.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	862.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study	lt	65.1	12.5	54.0	4.7	2	4	100.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study															LP-NOMAG		UI1-3		UI1-3a
This study	lt	65.1	10.8	68.0	4.7	2	4	0.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study	mt	0.0	271.4	27.1	1.9	2	12	100.0	UI1-3a_LP-DIR-T	hargrave 2021-10-28 11:00:56	u	862.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-3	pmagpy-4.2.24-1: demag_gui	UI1-3a
This study															LP-NOMAG		UI1-4		UI1-4a
This study	lt	68.9	166.7	37.3	2.8	2	4	-1.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	mt	0.0	59.9	39.7	1.2	2	13	-1.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	lt	68.9	10.7	61.2	2.8	2	4	0.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	mt	0.0	260.1	24.6	1.2	2	13	0.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	lt	68.9	12.1	47.2	2.8	2	4	100.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	mt	0.0	266.8	29.9	1.2	2	13	100.0	UI1-4a_LP-DIR-T	hargrave 2021-10-28 11:02:23	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-4	pmagpy-4.2.24-1: demag_gui	UI1-4a
This study	mt	0.0	266.9	20.5	1.7	2	12	100.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study	mt	0.0	262.6	15.5	1.7	2	12	0.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study	lt	68.1	359.7	57.7	14.8	2	4	0.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study	mt	0.0	20.9	30.6	1.7	2	12	-1.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	862.0	793.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study	lt	68.1	3.8	44.1	14.8	2	4	100.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study															LP-NOMAG		UI1-5		UI1-5a
This study	lt	68.1	133.4	48.4	14.8	2	4	-1.0	UI1-5a_LP-DIR-T	hargrave 2021-10-28 11:03:47	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-5	pmagpy-4.2.24-1: demag_gui	UI1-5a
This study															LP-NOMAG		UI1-6		UI1-6a
This study	lt	82.6	137.9	54.1	30.7	2	3	-1.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	mt	0.0	246.7	6.5	1.5	2	13	-1.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	lt	82.6	36.6	47.5	30.7	2	3	0.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	mt	0.0	267.0	23.9	1.5	2	13	0.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	lt	82.6	32.6	34.2	30.7	2	3	100.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	mt	0.0	273.6	27.6	1.5	2	13	100.0	UI1-6a_LP-DIR-T	hargrave 2021-10-28 11:06:02	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-6	pmagpy-4.2.24-1: demag_gui	UI1-6a
This study	mt	0.0	110.4	16.6	1.8	1	7	-1.0	UI1-7a_LP-DIR-T	hargrave 2021-10-28 11:07:27	u	862.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-7	pmagpy-4.2.24-1: demag_gui	UI1-7a
This study															LP-NOMAG		UI1-7		UI1-7a
This study	mt	0.0	262.2	12.9	1.8	1	7	0.0	UI1-7a_LP-DIR-T	hargrave 2021-10-28 11:07:27	u	862.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-7	pmagpy-4.2.24-1: demag_gui	UI1-7a
This study	mt	0.0	265.8	18.1	1.8	1	7	100.0	UI1-7a_LP-DIR-T	hargrave 2021-10-28 11:07:27	u	862.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-7	pmagpy-4.2.24-1: demag_gui	UI1-7a
This study	mt	0.0	271.9	16.6	1.1	2	13	100.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study	lt	74.1	6.3	63.2	8.2	2	4	100.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study															LP-NOMAG		UI1-8		UI1-8a
This study	mt	0.0	105.7	7.4	1.1	2	13	-1.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study	lt	74.1	176.7	-28.8	8.2	2	4	-1.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study	mt	0.0	268.3	12.9	1.1	2	13	0.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	862.0	783.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study	lt	74.1	357.1	76.9	8.2	2	4	0.0	UI1-8a_LP-DIR-T	hargrave 2021-10-28 11:08:54	u	573.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI1-8	pmagpy-4.2.24-1: demag_gui	UI1-8a
This study	mt	0.0	257.4	14.6	2.5	1	7	-1.0	UI2-1a_LP-DIR-T	hargrave 2021-10-25 14:14:00	u	833.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI2-1	pmagpy-4.2.24-1: demag_gui	UI2-1a
This study	mt	0.0	260.9	9.0	2.5	1	7	100.0	UI2-1a_LP-DIR-T	hargrave 2021-10-25 14:14:00	u	833.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI2-1	pmagpy-4.2.24-1: demag_gui	UI2-1a
This study	mt	0.0	255.5	18.4	2.5	1	7	0.0	UI2-1a_LP-DIR-T	hargrave 2021-10-25 14:14:00	u	833.0	803.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI2-1	pmagpy-4.2.24-1: demag_gui	UI2-1a
This study															LP-NOMAG		UI2-1		UI2-1a
This study	mt	0.0	276.1	20.2	2.8	1	1	100.0	UI2-2a_LP-DIR-T	hargrave 2021-10-25 14:15:44	u	833.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI2-2	pmagpy-4.2.24-1: demag_gui	UI2-2a
This study	mt	0.0	265.9	34.3	2.8	1	1	0.0	UI2-2a_LP-DIR-T	hargrave 2021-10-25 14:15:44	u	833.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	UI2-2	pmagpy-4.2.24-1: demag_gui	UI2-2a
This study	mt	0.0	125.6	10.9	2.8	1	1	-1.0	UI2-2a_LP-DIR-T	hargrave 2021-10-25 14:15:44	u	833.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI2-2	pmagpy-4.2.24-1: demag_gui	UI2-2a
This study															LP-NOMAG		UI2-2		UI2-2a
This study	mt	7.1	236.1	9.4	1.7	1	1	-1.0	UI2-3a_LP-DIR-T	hargrave 2021-10-25 14:19:17	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-3	pmagpy-4.2.24-1: demag_gui	UI2-3a
This study	mt	7.1	264.1	17.4	1.7	1	1	0.0	UI2-3a_LP-DIR-T	hargrave 2021-10-25 14:19:17	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-3	pmagpy-4.2.24-1: demag_gui	UI2-3a
This study	mt	7.1	268.3	5.0	1.7	1	1	100.0	UI2-3a_LP-DIR-T	hargrave 2021-10-25 14:19:17	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-3	pmagpy-4.2.24-1: demag_gui	UI2-3a
This study															LP-NOMAG		UI2-3		UI2-3a
This study	mt	5.8	130.2	-11.1	2.4	1	7	-1.0	UI2-4a_LP-DIR-T	hargrave 2021-10-25 14:20:46	u	833.0	803.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-4	pmagpy-4.2.24-1: demag_gui	UI2-4a
This study	mt	5.8	253.5	13.8	2.4	1	7	0.0	UI2-4a_LP-DIR-T	hargrave 2021-10-25 14:20:46	u	833.0	803.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-4	pmagpy-4.2.24-1: demag_gui	UI2-4a
This study	mt	5.8	257.3	5.5	2.4	1	7	100.0	UI2-4a_LP-DIR-T	hargrave 2021-10-25 14:20:46	u	833.0	803.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-4	pmagpy-4.2.24-1: demag_gui	UI2-4a
This study															LP-NOMAG		UI2-4		UI2-4a
This study															LP-NOMAG		UI2-5		UI2-5a
This study	mt	6.1	104.6	9.9	1.4	1	9	-1.0	UI2-5a_LP-DIR-T	hargrave 2021-10-25 14:22:13	u	833.0	783.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-5	pmagpy-4.2.24-1: demag_gui	UI2-5a
This study	mt	6.1	256.4	14.3	1.4	1	9	0.0	UI2-5a_LP-DIR-T	hargrave 2021-10-25 14:22:13	u	833.0	783.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-5	pmagpy-4.2.24-1: demag_gui	UI2-5a
This study	mt	6.1	260.2	4.9	1.4	1	9	100.0	UI2-5a_LP-DIR-T	hargrave 2021-10-25 14:22:13	u	833.0	783.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-5	pmagpy-4.2.24-1: demag_gui	UI2-5a
This study	lt	80.5	210.5	-1.2	6.9	2	3	-1.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study	mt	7.1	265.7	26.9	1.6	2	1	0.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study	lt	80.5	15.3	37.0	6.9	2	3	100.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study	mt	7.1	273.1	13.4	1.6	2	1	100.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study															LP-NOMAG		UI2-6		UI2-6a
This study	mt	7.1	119.1	2.5	1.6	2	1	-1.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study	lt	80.5	35.1	49.3	6.9	2	3	0.0	UI2-6a_LP-DIR-T	hargrave 2021-10-25 14:23:35	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-6	pmagpy-4.2.24-1: demag_gui	UI2-6a
This study	lt	62.6	160.5	30.4	5.1	2	3	-1.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study	mt	4.4	73.7	36.2	1.5	2	1	-1.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study	lt	62.6	346.5	58.5	5.1	2	3	0.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study	mt	4.4	257.2	22.9	1.5	2	1	0.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study	lt	62.6	338.8	35.6	5.1	2	3	100.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study															LP-NOMAG		UI2-7		UI2-7a
This study	mt	4.4	264.2	12.6	1.5	2	1	100.0	UI2-7a_LP-DIR-T	hargrave 2021-10-25 14:24:56	u	833.0	773.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-7	pmagpy-4.2.24-1: demag_gui	UI2-7a
This study	mt	6.8	284.9	26.0	1.7	1	11	-1.0	UI2-8a_LP-DIR-T	hargrave 2021-10-25 14:26:19	u	833.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI2-8	pmagpy-4.2.24-1: demag_gui	UI2-8a
This study	mt	6.8	252.9	8.5	1.7	1	11	100.0	UI2-8a_LP-DIR-T	hargrave 2021-10-25 14:26:19	u	833.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	UI2-8	pmagpy-4.2.24-1: demag_gui	UI2-8a
This study															LP-NOMAG		UI2-8		UI2-8a
This study	mt	6.8	248.0	14.8	1.7	1	11	0.0	UI2-8a_LP-DIR-T	hargrave 2021-10-25 14:26:19	u	833.0	748.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI2-8	pmagpy-4.2.24-1: demag_gui	UI2-8a
This study															LP-NOMAG		UI3-1		UI3-1a
This study	mt	0.0	263.3	26.2	2.4	2	1	100.0	UI3-1a_LP-DIR-T	hargrave 2021-10-25 14:27:44	u	833.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	UI3-1	pmagpy-4.2.24-1: demag_gui	UI3-1a
This study	mt	0.0	36.1	31.6	2.4	2	1	-1.0	UI3-1a_LP-DIR-T	hargrave 2021-10-25 14:27:44	u	833.0	773.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	UI3-1	pmagpy-4.2.24-1: demag_gui	UI3-1a
This study	lt	53.6	129.6	57.8	10.6	2	3	-1.0	UI3-1a_LP-DIR-T	hargrave 2021-10-25 14:27:44	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	UI3-1	pmagpy-4.2.24-1: demag_gui	UI3-1a
This study	lt	53.6	326.2	65.7	10.6	2	3	0.0	UI3-1a_LP-DIR-T	hargrave 2021-10-25 14:27:44	u	473.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	UI3-1	pmagpy-4.2.24-1: demag_gui	UI3-1a
