tab 	sites
age	age_high	age_low	age_unit	citations	dir_comp_name	dir_dec	dir_inc	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	result_quality	samples	site	software_packages	specimens	vgp_lat	vgp_lon
1075	1085.57	1050	Ma	This study	mt	268.2	8.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-24	PF18-24	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-24a	1.8	183.6
1075	1085.57	1050	Ma	This study	hdt	227.3	54.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	2.0	232.5
1075	1085.57	1050	Ma	This study	lt	351.1	70.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	80.6	235.6
1075	1085.57	1050	Ma	This study	mt	230.9	55.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	4.4	230.5
1075	1085.57	1050	Ma	This study	hdt	276.2	3.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	5.6	176.2
1075	1085.57	1050	Ma	This study	lt	324.2	-6.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	30.9	132.4
1075	1085.57	1050	Ma	This study	mt	277.6	1.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-25	PF18-25	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-25a	5.9	174.6
1075	1085.57	1050	Ma	This study	mt	280.5	4.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	9.0	173.5
1075	1085.57	1050	Ma	This study	lt	319.2	-4.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	29.5	138.1
1075	1085.57	1050	Ma	This study	mt	226.5	59.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	5.7	235.4
1075	1085.57	1050	Ma	This study	hdt	216.2	57.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	0.1	241.6
1075	1085.57	1050	Ma	This study	hdt	278.1	10.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	9.3	177.1
1075	1085.57	1050	Ma	This study	lt	342.1	74.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-26	PF18-26	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-26a	71.8	241.5
1075	1085.57	1050	Ma	This study	mht	250.9	59.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	16.9	220.1
1075	1085.57	1050	Ma	This study	hdt	277.6	-3.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	4.1	172.8
1075	1085.57	1050	Ma	This study	lt	323.1	1.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	34.1	136.0
1075	1085.57	1050	Ma	This study	mht	284.7	-7.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	7.5	166.3
1075	1085.57	1050	Ma	This study	lt	11.1	76.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	71.1	284.4
1075	1085.57	1050	Ma	This study	hdt	239.3	54.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-27	PF18-27	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-27a	7.1	224.1
1075	1085.57	1050	Ma	This study	hdt	269.4	14.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	5.0	185.1
1075	1085.57	1050	Ma	This study	mt	278.7	3.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	7.1	174.2
1075	1085.57	1050	Ma	This study	lt	336.9	80.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	62.2	254.4
1075	1085.57	1050	Ma	This study	hdt	208.8	48.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	-9.8	244.3
1075	1085.57	1050	Ma	This study	mt	228.8	57.0	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	4.7	232.7
1075	1085.57	1050	Ma	This study	lt	315.5	0.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-28	PF18-28	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-28a	29.5	143.1
1075	1085.57	1050	Ma	This study	hdt	229.6	49.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	-1.3	228.2
1075	1085.57	1050	Ma	This study	lt	356.4	70.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	81.0	256.2
1075	1085.57	1050	Ma	This study	mht	246.3	54.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	10.7	219.5
1075	1085.57	1050	Ma	This study	hdt	271.2	1.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	1.3	179.0
1075	1085.57	1050	Ma	This study	lt	325.0	-5.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	32.1	132.0
1075	1085.57	1050	Ma	This study	mht	279.1	-7.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-29	PF18-29	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-29a	3.7	170.4
1075	1085.57	1050	Ma	This study	hdt	191.3	52.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-3	PF18-3	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-3a	-9.6	259.9
1075	1085.57	1050	Ma	This study	hdt	276.3	24.9	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-3	PF18-3	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-3a	13.7	184.1
1075	1085.57	1050	Ma	This study	mt	280.7	0.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	7.3	171.7
1075	1085.57	1050	Ma	This study	lt	321.8	-4.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	30.7	135.4
1075	1085.57	1050	Ma	This study	hdt	276.0	5.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	6.1	177.0
1075	1085.57	1050	Ma	This study	mt	235.6	58.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	8.7	228.9
1075	1085.57	1050	Ma	This study	hdt	224.3	54.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	0.9	234.7
1075	1085.57	1050	Ma	This study	lt	349.4	73.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-30	PF18-30	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-30a	76.2	245.9
1075	1085.57	1050	Ma	This study	mt	214.5	62.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-31	PF18-31	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-31a	5.7	245.4
1075	1085.57	1050	Ma	This study	mt	284.0	10.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-31	PF18-31	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-31a	13.6	173.0
1075	1085.57	1050	Ma	This study	hdt	234.0	58.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-32	PF18-32	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-32a	8.6	230.4
1075	1085.57	1050	Ma	This study	mt	213.5	54.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-32	PF18-32	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-32a	-2.9	242.6
1075	1085.57	1050	Ma	This study	hdt	281.1	1.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-32	PF18-32	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-32a	8.0	171.7
1075	1085.57	1050	Ma	This study	mt	275.7	11.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-32	PF18-32	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-32a	8.2	179.4
1075	1085.57	1050	Ma	This study	hdt	211.6	60.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	2.5	246.4
1075	1085.57	1050	Ma	This study	lt	44.2	74.7	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	60.8	312.8
1075	1085.57	1050	Ma	This study	mt	222.4	67.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	13.0	242.9
1075	1085.57	1050	Ma	This study	hdt	281.9	12.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	12.7	175.1
1075	1085.57	1050	Ma	This study	lt	327.0	9.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	39.3	134.0
1075	1085.57	1050	Ma	This study	mt	288.4	7.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-33	PF18-33	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-33a	15.4	168.6
1075	1085.57	1050	Ma	This study	mt	284.5	-0.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-34	PF18-34	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-34a	9.7	168.7
1075	1085.57	1050	Ma	This study	lt	350.1	70.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-34	PF18-34	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-34a	79.5	236.4
1075	1085.57	1050	Ma	This study	mt	238.9	61.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-34	PF18-34	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-34a	13.4	229.2
1075	1085.57	1050	Ma	This study	lt	323.5	-6.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-34	PF18-34	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-34a	30.7	133.2
1075	1085.57	1050	Ma	This study	hdt	230.6	59.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	7.8	233.0
1075	1085.57	1050	Ma	This study	lt	347.2	83.3	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	59.2	263.8
1075	1085.57	1050	Ma	This study	mt	242.3	60.4	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	13.8	226.3
1075	1085.57	1050	Ma	This study	hdt	281.4	2.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	8.8	172.1
1075	1085.57	1050	Ma	This study	lt	315.4	3.2	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	30.7	144.2
1075	1085.57	1050	Ma	This study	mt	284.0	-2.5	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-35	PF18-35	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-35a	8.7	168.4
1075	1085.57	1050	Ma	This study	mt	276.8	2.0	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	5.4	175.2
1075	1085.57	1050	Ma	This study	lt	315.9	1.8	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	30.4	143.2
1075	1085.57	1050	Ma	This study	hdt	216.6	47.2	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	-8.2	237.5
1075	1085.57	1050	Ma	This study	mt	230.4	54.8	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	3.5	230.4
1075	1085.57	1050	Ma	This study	lt	344.7	81.9	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	61.5	260.8
1075	1085.57	1050	Ma	This study	hdt	268.2	9.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-36	PF18-36	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-36a	2.3	184.1
1075	1085.57	1050	Ma	This study	hdt	225.9	60.5	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	6.9	236.6
1075	1085.57	1050	Ma	This study	lt	353.2	69.1	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	82.4	236.4
1075	1085.57	1050	Ma	This study	mht	264.8	60.6	1	1	1	0.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	25.7	213.7
1075	1085.57	1050	Ma	This study	hdt	281.9	5.3	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	10.1	172.6
1075	1085.57	1050	Ma	This study	lt	325.3	-7.1	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	31.3	131.2
1075	1085.57	1050	Ma	This study	mht	290.1	-11.7	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-37	PF18-37	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-37a	9.3	160.6
1075	1085.57	1050	Ma	This study	lt	329.8	-6.4	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-38	PF18-38	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-38a	33.6	126.6
1075	1085.57	1050	Ma	This study	hdt	283.9	0.6	1	1	1	100.0	Sedimentary	Sediment Layer	46.46	Siltstone	Potato River Falls	269.47	LP-DIR-T:DE-BFL-A:DA-DIR-TILT:LP-DC4:DA-DIR-GEO:FS-LOC-GPS	g	PF18-38	PF18-38	pmagpy-4.2.24-1: demag_gui.v.3.0	PF18-38a	9.7	169.5
